"","Dates","Tenor","OIS_YLD","GILT_YLD","ISIN","percent_of_freefloat","gilt_ois_spread","mat_sec"
"293",2009-02-02,"8Y",3.0325,3.5,"GB00B0V3WX43",NA,0.4675,"medium"
"294",2009-02-02,"10Y",3.3025,3.696,"GB00B1VWPC84",NA,0.3935,"long"
"295",2009-02-02,"15Y",3.6775,4.434,"GB0030880693",NA,0.7565,"long"
"296",2009-02-02,"20Y",3.6475,4.527,"GB00B16NNR78",NA,0.8795,"long"
"297",2009-02-02,"30Y",3.3725,4.399,"GB00B00NY175",NA,1.0265,"untargeted_long"
"298",2009-02-02,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"299",2009-02-02,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"300",2009-02-03,"1Y",0.7775,1.177,"GB00B0330274",NA,0.3995,"untargeted_short"
"301",2009-02-03,"2Y",1.168,1.644,"GB00B0LNX641",NA,0.476,"untargeted_short"
"302",2009-02-03,"3Y",1.64,2.241,"GB0030468747",NA,0.601,"untargeted_short"
"303",2009-02-03,"4Y",2.065,2.524,"GB00B29WRG55",NA,0.459,"untargeted_short"
"304",2009-02-03,"5Y",2.3925,2.89,"GB0031829509",NA,0.4975,"medium"
"305",2009-02-03,"7Y",2.89,3.338,"GB0033280339",NA,0.448,"medium"
"306",2009-02-03,"8Y",3.07,3.544,"GB00B0V3WX43",NA,0.474,"medium"
"307",2009-02-03,"10Y",3.345,3.749,"GB00B1VWPC84",NA,0.404,"long"
"308",2009-02-03,"15Y",3.72,4.485,"GB0030880693",NA,0.765,"long"
"309",2009-02-03,"20Y",3.69,4.58,"GB00B16NNR78",NA,0.89,"long"
"310",2009-02-03,"30Y",3.4225,4.454,"GB00B00NY175",NA,1.0315,"untargeted_long"
"311",2009-02-03,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"312",2009-02-03,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"313",2009-02-04,"1Y",0.7745,1.201,"GB00B0330274",NA,0.4265,"untargeted_short"
"314",2009-02-04,"2Y",1.165,1.686,"GB00B0LNX641",NA,0.521,"untargeted_short"
"315",2009-02-04,"3Y",1.6725,2.262,"GB0030468747",NA,0.5895,"untargeted_short"
"316",2009-02-04,"4Y",2.1025,2.549,"GB00B29WRG55",NA,0.4465,"untargeted_short"
"317",2009-02-04,"5Y",2.43,2.907,"GB0031829509",NA,0.477,"medium"
"318",2009-02-04,"7Y",2.92,3.338,"GB0033280339",NA,0.418,"medium"
"319",2009-02-04,"8Y",3.1075,3.563,"GB00B0V3WX43",NA,0.4555,"medium"
"320",2009-02-04,"10Y",3.38,3.772,"GB00B1VWPC84",NA,0.392,"long"
"321",2009-02-04,"15Y",3.755,4.475,"GB0030880693",NA,0.72,"long"
"322",2009-02-04,"20Y",3.715,4.566,"GB00B16NNR78",NA,0.851,"long"
"323",2009-02-04,"30Y",3.435,4.412,"GB00B00NY175",NA,0.977,"untargeted_long"
"324",2009-02-04,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"325",2009-02-04,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"326",2009-02-05,"1Y",0.7805,1.172,"GB00B0330274",NA,0.3915,"untargeted_short"
"327",2009-02-05,"2Y",1.1915,1.667,"GB00B0LNX641",NA,0.4755,"untargeted_short"
"328",2009-02-05,"3Y",1.69,2.202,"GB0030468747",NA,0.512,"untargeted_short"
"329",2009-02-05,"4Y",2.115,2.483,"GB00B29WRG55",NA,0.368,"untargeted_short"
"330",2009-02-05,"5Y",2.4325,2.839,"GB0031829509",NA,0.4065,"medium"
"331",2009-02-05,"7Y",2.905,3.246,"GB0033280339",NA,0.341,"medium"
"332",2009-02-05,"8Y",3.07,3.483,"GB00B0V3WX43",NA,0.413,"medium"
"333",2009-02-05,"10Y",3.3275,3.717,"GB00B1VWPC84",NA,0.3895,"long"
"334",2009-02-05,"15Y",3.7175,4.412,"GB0030880693",NA,0.6945,"long"
"335",2009-02-05,"20Y",3.6875,4.5,"GB00B16NNR78",NA,0.8125,"long"
"336",2009-02-05,"30Y",3.425,4.339,"GB00B00NY175",NA,0.914000000000001,"untargeted_long"
"337",2009-02-05,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"338",2009-02-05,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"339",2009-02-06,"1Y",0.734,1.208,"GB00B0330274",NA,0.474,"untargeted_short"
"340",2009-02-06,"2Y",1.177,1.686,"GB00B0LNX641",NA,0.509,"untargeted_short"
"341",2009-02-06,"3Y",1.645,2.203,"GB0030468747",NA,0.558,"untargeted_short"
"342",2009-02-06,"4Y",2.075,2.496,"GB00B29WRG55",NA,0.421,"untargeted_short"
"343",2009-02-06,"5Y",2.4,2.855,"GB0031829509",NA,0.455,"medium"
"344",2009-02-06,"7Y",2.8825,3.26,"GB0033280339",NA,0.3775,"medium"
"345",2009-02-06,"8Y",3.06,3.5,"GB00B0V3WX43",NA,0.44,"medium"
"346",2009-02-06,"10Y",3.3175,3.735,"GB00B1VWPC84",NA,0.4175,"long"
"347",2009-02-06,"15Y",3.705,4.398,"GB0030880693",NA,0.693,"long"
"348",2009-02-06,"20Y",3.6825,4.482,"GB00B16NNR78",NA,0.7995,"long"
"349",2009-02-06,"30Y",3.4175,4.306,"GB00B00NY175",NA,0.8885,"untargeted_long"
"350",2009-02-06,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"351",2009-02-06,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"352",2009-02-09,"1Y",0.71025,1.195,"GB00B0330274",NA,0.48475,"untargeted_short"
"353",2009-02-09,"2Y",1.131,1.674,"GB00B0LNX641",NA,0.543,"untargeted_short"
"354",2009-02-09,"3Y",1.625,2.197,"GB0030468747",NA,0.572,"untargeted_short"
"355",2009-02-09,"4Y",2.0425,2.494,"GB00B29WRG55",NA,0.4515,"untargeted_short"
"356",2009-02-09,"5Y",2.385,2.873,"GB0031829509",NA,0.488,"medium"
"357",2009-02-09,"7Y",2.885,3.28,"GB0033280339",NA,0.395,"medium"
"358",2009-02-09,"8Y",3.065,3.52,"GB00B0V3WX43",NA,0.455,"medium"
"359",2009-02-09,"10Y",3.34,3.965,"GB00B39R3F84",NA,0.625,"long"
"360",2009-02-09,"15Y",3.7375,4.416,"GB0030880693",NA,0.678500000000001,"long"
"361",2009-02-09,"20Y",3.7175,4.503,"GB00B24FF097",NA,0.7855,"long"
"362",2009-02-09,"30Y",3.4725,4.342,"GB00B00NY175",NA,0.869499999999999,"untargeted_long"
"363",2009-02-09,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"364",2009-02-09,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"365",2009-02-10,"1Y",0.7245,1.173,"GB00B0330274",NA,0.4485,"untargeted_short"
"366",2009-02-10,"2Y",1.157,1.634,"GB00B0LNX641",NA,0.477,"untargeted_short"
"367",2009-02-10,"3Y",1.6325,2.162,"GB0030468747",NA,0.5295,"untargeted_short"
"368",2009-02-10,"4Y",2.045,2.455,"GB00B29WRG55",NA,0.41,"untargeted_short"
"369",2009-02-10,"5Y",2.36,2.81,"GB0031829509",NA,0.45,"medium"
"370",2009-02-10,"7Y",2.8175,3.193,"GB0033280339",NA,0.3755,"medium"
"371",2009-02-10,"8Y",2.975,3.418,"GB00B0V3WX43",NA,0.443,"medium"
"372",2009-02-10,"10Y",3.225,3.853,"GB00B39R3F84",NA,0.628,"long"
"373",2009-02-10,"15Y",3.625,4.335,"GB0030880693",NA,0.71,"long"
"374",2009-02-10,"20Y",3.6075,4.415,"GB00B24FF097",NA,0.8075,"long"
"375",2009-02-10,"30Y",3.37,4.261,"GB00B00NY175",NA,0.891,"untargeted_long"
"376",2009-02-10,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"377",2009-02-10,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"378",2009-02-11,"1Y",0.505,0.883,"GB00B0330274",NA,0.378,"untargeted_short"
"379",2009-02-11,"2Y",0.839,1.335,"GB00B0LNX641",NA,0.496,"untargeted_short"
"380",2009-02-11,"3Y",1.355,1.866,"GB0030468747",NA,0.511,"untargeted_short"
"381",2009-02-11,"4Y",1.78,2.172,"GB00B29WRG55",NA,0.392,"untargeted_short"
"382",2009-02-11,"5Y",2.125,2.578,"GB0031829509",NA,0.453,"medium"
"383",2009-02-11,"7Y",2.625,2.965,"GB0033280339",NA,0.34,"medium"
"384",2009-02-11,"8Y",2.8,3.181,"GB00B0V3WX43",NA,0.381,"medium"
"385",2009-02-11,"10Y",3.0675,3.612,"GB00B39R3F84",NA,0.5445,"long"
"386",2009-02-11,"15Y",3.5075,4.211,"GB0030880693",NA,0.7035,"long"
"387",2009-02-11,"20Y",3.52,4.301,"GB00B24FF097",NA,0.781,"long"
"388",2009-02-11,"30Y",3.3325,4.169,"GB00B00NY175",NA,0.8365,"untargeted_long"
"389",2009-02-11,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"390",2009-02-11,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"391",2009-02-12,"1Y",0.5,0.763,"GB00B0330274",NA,0.263,"untargeted_short"
"392",2009-02-12,"2Y",0.86875,1.209,"GB00B0LNX641",NA,0.34025,"untargeted_short"
"393",2009-02-12,"3Y",1.37,1.746,"GB0030468747",NA,0.376,"untargeted_short"
"394",2009-02-12,"4Y",1.8025,2.048,"GB00B29WRG55",NA,0.2455,"untargeted_short"
"395",2009-02-12,"5Y",2.1275,2.433,"GB0031829509",NA,0.3055,"medium"
"396",2009-02-12,"7Y",2.6025,2.814,"GB0033280339",NA,0.2115,"medium"
"397",2009-02-12,"8Y",2.7725,3.027,"GB00B0V3WX43",NA,0.2545,"medium"
"398",2009-02-12,"10Y",3.0275,3.477,"GB00B39R3F84",NA,0.4495,"long"
"399",2009-02-12,"15Y",3.495,4.126,"GB0030880693",NA,0.631,"long"
"400",2009-02-12,"20Y",3.5275,4.217,"GB00B24FF097",NA,0.6895,"long"
"401",2009-02-12,"30Y",3.3475,4.079,"GB00B00NY175",NA,0.7315,"untargeted_long"
"402",2009-02-12,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"403",2009-02-12,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"404",2009-02-13,"1Y",0.5155,0.869,"GB00B0330274",NA,0.3535,"untargeted_short"
"405",2009-02-13,"2Y",0.8885,1.323,"GB00B0LNX641",NA,0.4345,"untargeted_short"
"406",2009-02-13,"3Y",1.4,1.842,"GB0030468747",NA,0.442,"untargeted_short"
"407",2009-02-13,"4Y",1.8325,2.14,"GB00B29WRG55",NA,0.3075,"untargeted_short"
"408",2009-02-13,"5Y",2.1675,2.543,"GB0031829509",NA,0.3755,"medium"
"409",2009-02-13,"7Y",2.665,2.908,"GB0033280339",NA,0.243,"medium"
"410",2009-02-13,"8Y",2.835,3.114,"GB00B0V3WX43",NA,0.279,"medium"
"411",2009-02-13,"10Y",3.105,3.558,"GB00B39R3F84",NA,0.453,"long"
"412",2009-02-13,"15Y",3.56,4.198,"GB0030880693",NA,0.638,"long"
"413",2009-02-13,"20Y",3.5875,4.275,"GB00B24FF097",NA,0.6875,"long"
"414",2009-02-13,"30Y",3.3925,4.125,"GB00B00NY175",NA,0.7325,"untargeted_long"
"415",2009-02-13,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"416",2009-02-13,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"417",2009-02-16,"1Y",0.528,0.902,"GB00B0330274",NA,0.374,"untargeted_short"
"418",2009-02-16,"2Y",0.8945,1.361,"GB00B0LNX641",NA,0.4665,"untargeted_short"
"419",2009-02-16,"3Y",1.4175,1.863,"GB0030468747",NA,0.4455,"untargeted_short"
"420",2009-02-16,"4Y",1.8525,2.152,"GB00B29WRG55",NA,0.2995,"untargeted_short"
"421",2009-02-16,"5Y",2.185,2.534,"GB0031829509",NA,0.349,"medium"
"422",2009-02-16,"7Y",2.6625,2.861,"GB0033280339",NA,0.1985,"medium"
"423",2009-02-16,"8Y",2.835,3.061,"GB00B0V3WX43",NA,0.226,"medium"
"424",2009-02-16,"10Y",3.0925,3.496,"GB00B39R3F84",NA,0.4035,"long"
"425",2009-02-16,"15Y",3.555,4.173,"GB0030880693",NA,0.618,"long"
"426",2009-02-16,"20Y",3.58,4.255,"GB00B24FF097",NA,0.675,"long"
"427",2009-02-16,"30Y",3.3875,4.115,"GB00B00NY175",NA,0.7275,"untargeted_long"
"428",2009-02-16,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"429",2009-02-16,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"430",2009-02-17,"1Y",0.505,0.899,"GB00B0330274",NA,0.394,"untargeted_short"
"431",2009-02-17,"2Y",0.8855,1.354,"GB00B0LNX641",NA,0.4685,"untargeted_short"
"432",2009-02-17,"3Y",1.385,1.849,"GB0030468747",NA,0.464,"untargeted_short"
"433",2009-02-17,"4Y",1.8275,2.126,"GB00B29WRG55",NA,0.2985,"untargeted_short"
"434",2009-02-17,"5Y",2.165,2.504,"GB0031829509",NA,0.339,"medium"
"435",2009-02-17,"7Y",2.6425,2.786,"GB0033280339",NA,0.1435,"medium"
"436",2009-02-17,"8Y",2.81,2.978,"GB00B0V3WX43",NA,0.168,"medium"
"437",2009-02-17,"10Y",3.0675,3.415,"GB00B39R3F84",NA,0.3475,"long"
"438",2009-02-17,"15Y",3.5325,4.121,"GB0030880693",NA,0.5885,"long"
"439",2009-02-17,"20Y",3.56,4.201,"GB00B24FF097",NA,0.641,"long"
"440",2009-02-17,"30Y",3.3675,4.044,"GB00B00NY175",NA,0.676499999999999,"untargeted_long"
"441",2009-02-17,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"442",2009-02-17,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"443",2009-02-18,"1Y",0.62375,1.031,"GB00B0330274",NA,0.40725,"untargeted_short"
"444",2009-02-18,"2Y",1.024,1.481,"GB00B0LNX641",NA,0.457,"untargeted_short"
"445",2009-02-18,"3Y",1.5275,1.96,"GB0030468747",NA,0.4325,"untargeted_short"
"446",2009-02-18,"4Y",1.95,2.215,"GB00B29WRG55",NA,0.265,"untargeted_short"
"447",2009-02-18,"5Y",2.26,2.564,"GB0031829509",NA,0.304,"medium"
"448",2009-02-18,"7Y",2.7075,2.788,"GB0033280339",NA,0.0804999999999998,"medium"
"449",2009-02-18,"8Y",2.8625,2.956,"GB00B0V3WX43",NA,0.0935000000000001,"medium"
"450",2009-02-18,"10Y",3.1,3.388,"GB00B39R3F84",NA,0.288,"long"
"451",2009-02-18,"15Y",3.5675,4.127,"GB0030880693",NA,0.5595,"long"
"452",2009-02-18,"20Y",3.5975,4.205,"GB00B24FF097",NA,0.6075,"long"
"453",2009-02-18,"30Y",3.405,4.043,"GB00B00NY175",NA,0.638,"untargeted_long"
"454",2009-02-18,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"455",2009-02-18,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"456",2009-02-19,"1Y",0.6025,1.034,"GB00B0330274",NA,0.4315,"untargeted_short"
"457",2009-02-19,"2Y",1.0185,1.486,"GB00B0LNX641",NA,0.4675,"untargeted_short"
"458",2009-02-19,"3Y",1.5675,1.958,"GB0030468747",NA,0.3905,"untargeted_short"
"459",2009-02-19,"4Y",2,2.203,"GB00B29WRG55",NA,0.203,"untargeted_short"
"460",2009-02-19,"5Y",2.32,2.648,"GB0031829509",NA,0.328,"medium"
"461",2009-02-19,"7Y",2.76,2.912,"GB0033280339",NA,0.152,"medium"
"462",2009-02-19,"8Y",2.9175,3.08,"GB00B0V3WX43",NA,0.1625,"medium"
"463",2009-02-19,"10Y",3.1475,3.509,"GB00B39R3F84",NA,0.3615,"long"
"464",2009-02-19,"15Y",3.5925,4.226,"GB0030880693",NA,0.6335,"long"
"465",2009-02-19,"20Y",3.62,4.306,"GB00B24FF097",NA,0.686,"long"
"466",2009-02-19,"30Y",3.42,4.141,"GB00B00NY175",NA,0.721,"untargeted_long"
"467",2009-02-19,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"468",2009-02-19,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"469",2009-02-20,"1Y",0.6205,1.031,"GB00B0330274",NA,0.4105,"untargeted_short"
"470",2009-02-20,"2Y",1.0315,1.481,"GB00B0LNX641",NA,0.4495,"untargeted_short"
"471",2009-02-20,"3Y",1.5275,1.936,"GB0030468747",NA,0.4085,"untargeted_short"
"472",2009-02-20,"4Y",1.9475,2.168,"GB00B29WRG55",NA,0.2205,"untargeted_short"
"473",2009-02-20,"5Y",2.27,2.589,"GB0031829509",NA,0.319,"medium"
"474",2009-02-20,"7Y",2.725,2.821,"GB0033280339",NA,0.0960000000000001,"medium"
"475",2009-02-20,"8Y",2.885,2.986,"GB00B0V3WX43",NA,0.101,"medium"
"476",2009-02-20,"10Y",3.1225,3.415,"GB00B39R3F84",NA,0.2925,"long"
"477",2009-02-20,"15Y",3.555,4.181,"GB0030880693",NA,0.626,"long"
"478",2009-02-20,"20Y",3.59,4.267,"GB00B24FF097",NA,0.677,"long"
"479",2009-02-20,"30Y",3.3925,4.114,"GB00B00NY175",NA,0.7215,"untargeted_long"
"480",2009-02-20,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"481",2009-02-20,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"482",2009-02-23,"1Y",0.589,1.072,"GB00B0330274",NA,0.483,"untargeted_short"
"483",2009-02-23,"2Y",1.0135,1.526,"GB00B0LNX641",NA,0.5125,"untargeted_short"
"484",2009-02-23,"3Y",1.505,1.958,"GB0030468747",NA,0.453,"untargeted_short"
"485",2009-02-23,"4Y",1.935,2.189,"GB00B29WRG55",NA,0.254,"untargeted_short"
"486",2009-02-23,"5Y",2.2575,2.607,"GB0031829509",NA,0.3495,"medium"
"487",2009-02-23,"7Y",2.7325,2.853,"GB0033280339",NA,0.1205,"medium"
"488",2009-02-23,"8Y",2.8975,3.019,"GB00B0V3WX43",NA,0.1215,"medium"
"489",2009-02-23,"10Y",3.1475,3.458,"GB00B39R3F84",NA,0.3105,"long"
"490",2009-02-23,"15Y",3.58,4.237,"GB0030880693",NA,0.657,"long"
"491",2009-02-23,"20Y",3.615,4.323,"GB00B24FF097",NA,0.708,"long"
"492",2009-02-23,"30Y",3.4225,4.174,"GB00B00NY175",NA,0.751500000000001,"untargeted_long"
"493",2009-02-23,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"494",2009-02-23,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"495",2009-02-24,"1Y",0.554,1.006,"GB00B0330274",NA,0.452,"untargeted_short"
"496",2009-02-24,"2Y",0.973,1.46,"GB00B0LNX641",NA,0.487,"untargeted_short"
"497",2009-02-24,"3Y",1.445,1.896,"GB0030468747",NA,0.451,"untargeted_short"
"498",2009-02-24,"4Y",1.8775,2.101,"GB00B29WRG55",NA,0.2235,"untargeted_short"
"499",2009-02-24,"5Y",2.205,2.528,"GB0031829509",NA,0.323,"medium"
"500",2009-02-24,"7Y",2.685,2.801,"GB0033280339",NA,0.116,"medium"
"501",2009-02-24,"8Y",2.855,2.971,"GB00B0V3WX43",NA,0.116,"medium"
"502",2009-02-24,"10Y",3.1075,3.415,"GB00B39R3F84",NA,0.3075,"long"
"503",2009-02-24,"15Y",3.55,4.193,"GB0030880693",NA,0.643,"long"
"504",2009-02-24,"20Y",3.5725,4.293,"GB00B24FF097",NA,0.7205,"long"
"505",2009-02-24,"30Y",3.375,4.136,"GB00B00NY175",NA,0.761,"untargeted_long"
"506",2009-02-24,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"507",2009-02-24,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"508",2009-02-25,"1Y",0.5125,0.966,"GB00B0330274",NA,0.4535,"untargeted_short"
"509",2009-02-25,"2Y",0.965,1.43,"GB00B0LNX641",NA,0.465,"untargeted_short"
"510",2009-02-25,"3Y",1.4475,1.872,"GB0030468747",NA,0.4245,"untargeted_short"
"511",2009-02-25,"4Y",1.8875,2.103,"GB00B29WRG55",NA,0.2155,"untargeted_short"
"512",2009-02-25,"5Y",2.22,2.528,"GB0031829509",NA,0.308,"medium"
"513",2009-02-25,"7Y",2.705,2.842,"GB0033280339",NA,0.137,"medium"
"514",2009-02-25,"8Y",2.8825,3.012,"GB00B0V3WX43",NA,0.1295,"medium"
"515",2009-02-25,"10Y",3.14,3.458,"GB00B39R3F84",NA,0.318,"long"
"516",2009-02-25,"15Y",3.585,4.226,"GB0030880693",NA,0.641,"long"
"517",2009-02-25,"20Y",3.6125,4.333,"GB00B24FF097",NA,0.7205,"long"
"518",2009-02-25,"30Y",3.42,4.177,"GB00B00NY175",NA,0.757,"untargeted_long"
"519",2009-02-25,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"520",2009-02-25,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"521",2009-02-26,"1Y",0.509,0.993,"GB00B0330274",NA,0.484,"untargeted_short"
"522",2009-02-26,"2Y",0.9965,1.487,"GB00B0LNX641",NA,0.4905,"untargeted_short"
"523",2009-02-26,"3Y",1.4925,1.947,"GB0030468747",NA,0.4545,"untargeted_short"
"524",2009-02-26,"4Y",1.945,2.208,"GB00B29WRG55",NA,0.263,"untargeted_short"
"525",2009-02-26,"5Y",2.2875,2.648,"GB0031829509",NA,0.3605,"medium"
"526",2009-02-26,"7Y",2.7875,3.021,"GB0033280339",NA,0.2335,"medium"
"527",2009-02-26,"8Y",2.9675,3.194,"GB00B0V3WX43",NA,0.2265,"medium"
"528",2009-02-26,"10Y",3.2325,3.641,"GB00B39R3F84",NA,0.4085,"long"
"529",2009-02-26,"15Y",3.6775,4.353,"GB0030880693",NA,0.6755,"long"
"530",2009-02-26,"20Y",3.69,4.456,"GB00B24FF097",NA,0.766,"long"
"531",2009-02-26,"30Y",3.4725,4.285,"GB00B00NY175",NA,0.8125,"untargeted_long"
"532",2009-02-26,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"533",2009-02-26,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"534",2009-02-27,"1Y",0.492,0.938,"GB00B0330274",NA,0.446,"untargeted_short"
"535",2009-02-27,"2Y",0.9865,1.44,"GB00B0LNX641",NA,0.4535,"untargeted_short"
"536",2009-02-27,"3Y",1.4875,1.909,"GB0030468747",NA,0.4215,"untargeted_short"
"537",2009-02-27,"4Y",1.955,2.186,"GB00B29WRG55",NA,0.231,"untargeted_short"
"538",2009-02-27,"5Y",2.305,2.619,"GB0031829509",NA,0.314,"medium"
"539",2009-02-27,"7Y",2.8175,3.005,"GB0033280339",NA,0.1875,"medium"
"540",2009-02-27,"8Y",3,3.179,"GB00B0V3WX43",NA,0.179,"medium"
"541",2009-02-27,"10Y",3.2725,3.623,"GB00B39R3F84",NA,0.3505,"long"
"542",2009-02-27,"15Y",3.7225,4.388,"GB0030880693",NA,0.6655,"long"
"543",2009-02-27,"20Y",3.7425,4.506,"GB00B24FF097",NA,0.7635,"long"
"544",2009-02-27,"30Y",3.5325,4.341,"GB00B00NY175",NA,0.8085,"untargeted_long"
"545",2009-02-27,"40Y",NA,NA,"GB00B128DP45",NA,NA,"untargeted_long"
"546",2009-02-27,"50Y",NA,NA,"GB00B06YGN05",NA,NA,"untargeted_long"
"547",2009-03-02,"1Y",0.4445,0.864,"GB00B0330274",NA,0.4195,"untargeted_short"
"548",2009-03-02,"2Y",0.9295,1.364,"GB00B0LNX641",NA,0.4345,"untargeted_short"
"549",2009-03-02,"3Y",1.4225,1.868,"GB0030468747",NA,0.4455,"untargeted_short"
"550",2009-03-02,"4Y",1.8725,2.142,"GB00B29WRG55",0,0.2695,"untargeted_short"
"551",2009-03-02,"5Y",2.2125,2.548,"GB0031829509",0,0.3355,"medium"
"552",2009-03-02,"7Y",2.7125,2.936,"GB0033280339",0,0.2235,"medium"
"553",2009-03-02,"8Y",2.895,3.115,"GB00B0V3WX43",0,0.22,"medium"
"554",2009-03-02,"10Y",3.165,3.56,"GB00B39R3F84",0,0.395,"long"
"555",2009-03-02,"15Y",3.62,4.339,"GB0030880693",0,0.719,"long"
"556",2009-03-02,"20Y",3.6425,4.457,"GB00B24FF097",0,0.8145,"long"
"557",2009-03-02,"30Y",3.44,4.288,"GB00B00NY175",0,0.848,"untargeted_long"
"558",2009-03-02,"40Y",NA,NA,"GB00B128DP45",0,NA,"untargeted_long"
"559",2009-03-02,"50Y",NA,NA,"GB00B06YGN05",0,NA,"untargeted_long"
"560",2009-03-03,"1Y",0.44,0.788,"GB00B0330274",NA,0.348,"untargeted_short"
"561",2009-03-03,"2Y",0.92,1.273,"GB00B0LNX641",NA,0.353,"untargeted_short"
"562",2009-03-03,"3Y",1.4075,1.794,"GB0030468747",NA,0.3865,"untargeted_short"
"563",2009-03-03,"4Y",1.8475,2.092,"GB00B29WRG55",0,0.2445,"untargeted_short"
"564",2009-03-03,"5Y",2.1875,2.471,"GB0031829509",0,0.2835,"medium"
"565",2009-03-03,"7Y",2.685,2.861,"GB0033280339",0,0.176,"medium"
"566",2009-03-03,"8Y",2.87,3.094,"GB00B0V3WX43",0,0.224,"medium"
"567",2009-03-03,"10Y",3.1325,3.557,"GB00B39R3F84",0,0.4245,"long"
"568",2009-03-03,"15Y",3.5875,4.372,"GB0030880693",0,0.7845,"long"
"569",2009-03-03,"20Y",3.61,4.491,"GB00B24FF097",0,0.881,"long"
"570",2009-03-03,"30Y",3.3975,4.316,"GB00B00NY175",0,0.9185,"untargeted_long"
"571",2009-03-03,"40Y",NA,NA,"GB00B128DP45",0,NA,"untargeted_long"
"572",2009-03-03,"50Y",NA,NA,"GB00B06YGN05",0,NA,"untargeted_long"
"573",2009-03-04,"1Y",0.446,0.781,"GB00B0330274",NA,0.335,"untargeted_short"
"574",2009-03-04,"2Y",0.916,1.263,"GB00B0LNX641",NA,0.347,"untargeted_short"
"575",2009-03-04,"3Y",1.4025,1.834,"GB0030468747",NA,0.4315,"untargeted_short"
"576",2009-03-04,"4Y",1.8475,2.152,"GB00B29WRG55",0,0.3045,"untargeted_short"
"577",2009-03-04,"5Y",2.2,2.507,"GB0031829509",0,0.307,"medium"
"578",2009-03-04,"7Y",2.7175,2.899,"GB0033280339",0,0.1815,"medium"
"579",2009-03-04,"8Y",2.91,3.152,"GB00B0V3WX43",0,0.242,"medium"
"580",2009-03-04,"10Y",3.1875,3.643,"GB00B39R3F84",0,0.4555,"long"
"581",2009-03-04,"15Y",3.65,4.529,"GB0030880693",0,0.879,"long"
"582",2009-03-04,"20Y",3.675,4.674,"GB00B24FF097",0,0.999000000000001,"long"
"583",2009-03-04,"30Y",3.4775,4.507,"GB00B00NY175",0,1.0295,"untargeted_long"
"584",2009-03-04,"40Y",NA,NA,"GB00B128DP45",0,NA,"untargeted_long"
"585",2009-03-04,"50Y",NA,NA,"GB00B06YGN05",0,NA,"untargeted_long"
"586",2009-03-05,"1Y",0.572,0.743,"GB00B0330274",NA,0.171,"untargeted_short"
"587",2009-03-05,"2Y",0.993,1.205,"GB00B0LNX641",NA,0.212,"untargeted_short"
