operation_date,ISIN,proceeds_offers,proceeds_purchases,nominal_purchases,tail,res_mat,maturity,cuml_nom_purch,issue_date,cumulative_total_in_issue,percent_of_freefloat,bid_cover,YLD_YTM_MID,YLD_BID_ASK,date_dif,1DCHNG_YIELD_BID_ASK,1DCHNG_date_dif,1DCHNG_EOD_YIELD_BID_ASK,1DCHNG_EOD_date_dif,prog
2009-04-14,GB00B058DQ55,1116.4,0,0,0,10.896646132785763,2020-03-07,780,2009-01-30,16618,0.04693705620411602,Inf,3.38,0.008000000000000007,0,0,2,0,1,QE1
2009-04-14,GB0009997999,5162.1,2786.8,1875.2,0.03,12.147843942505133,2021-06-07,4770.6,2009-01-21,22686,0.21028828352287757,1.8523396009760298,3.378,0.005999999999999783,0,0,2,-4.440892098500626e-16,1,QE1
2009-04-14,GB00B16NNR78,447.2,60.3,58,0,18.647501711156742,2027-12-07,1425,2009-01-21,18679,0.07628888056105787,7.416252072968491,4.096,0.006000000000000227,0,-8.881784197001252e-16,2,0,1,QE1
2009-04-14,GB0002404191,531.1,16.7,13,0,19.64955509924709,2028-12-07,477.1,2009-01-21,15931.662,0.029946655910726705,31.80239520958084,4.075,0.004999999999999893,0,0.001000000000000334,2,0.001000000000000334,1,QE1
2009-04-14,GB00B24FF097,748.8,0,0,0,21.648186173853524,2030-12-07,929,2009-01-21,16540,0.056166868198307136,Inf,4.159,0.004999999999999893,0,0,2,0,1,QE1
2009-04-14,GB0004893086,527.1,0,0,0,23.148528405201915,2032-06-07,347,2009-01-21,22368.218,0.015513081998753767,Inf,4.128,0.004999999999999893,0,8.881784197001252e-16,2,0,1,QE1
2009-04-14,GB0030880693,893,136.1,121,0.02,15.89596167008898,2025-03-07,855,2009-03-18,22099,0.03868953346305263,6.561351947097722,4.006,0.006000000000000227,0,0,2,0,1,QE1
2009-04-15,GB0031829509,2419.9,1394.6,1225,0.1,5.3963039014373715,2014-09-07,4344,2009-01-21,17686,0.24561800294017866,1.7351928868492759,2.453,0.009000000000000341,0,0,2,4.440892098500626e-16,1,QE1
2009-04-15,GB0033280339,669.6,152.8,135,0.05,6.395619438740589,2015-09-07,1447,2009-04-02,24968,0.05795418135213073,4.382198952879581,2.675,0.008000000000000007,0,0,2,0,1,QE1
2009-04-15,GB0008881541,161,62.6,46,0.11,6.6447638603696095,2015-12-07,2049,2009-01-21,9997.897,0.20494309953383194,2.571884984025559,2.629,0.007000000000000117,0,-4.440892098500626e-16,2,0,1,QE1
2009-04-15,GB00B0V3WX43,322.1,108.2,99,0.05,7.397672826830938,2016-09-07,1556.8,2009-01-21,21827,0.07132450634535209,2.9768946395563773,2.757,0.007000000000000117,0,0,2,0,1,QE1
2009-04-15,GB0008931148,403.4,131.6,91,0.15,8.361396303901437,2017-08-25,1204,2009-01-21,10502,0.114644829556275,3.0653495440729484,2.945,0.005999999999999783,0,-9.999999999998899e-4,2,-4.440892098500626e-16,1,QE1
2009-04-15,GB00B1VWPC84,2056,384.8,330,0.02,8.892539356605065,2018-03-07,3409.2,2009-01-21,22388,0.15227800607468286,5.343035343035343,3.024,0.006000000000000227,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-04-15,GB00B39R3F84,1955.4,1268.6,1137.1,0.22,9.891854893908283,2019-03-07,2039.1999999999998,2009-04-08,18953,0.10759246557273254,1.5413842030584899,3.255,0.0050000000000003375,0,-0.001000000000000334,2,-9.999999999998899e-4,1,QE1
2009-04-20,GB00B058DQ55,1987.3,618.4,551,0.3,10.880219028062971,2020-03-07,1331,2009-01-30,16618,0.08009387411240823,3.2136157826649416,3.385,0.007000000000000117,0,9.999999999998899e-4,4,0,3,QE1
2009-04-20,GB0009997999,869.4,501.4,339,0.35,12.131416837782341,2021-06-07,5109.6,2009-01-21,22686,0.2252314202591907,1.7339449541284404,3.372,0.005999999999999783,0,0,4,0,3,QE1
2009-04-20,GB00B16NNR78,510.6,316.6,309,0.53,18.63107460643395,2027-12-07,1734,2009-01-21,18679,0.09283152203008727,1.612760581174984,4.096,0.006000000000000227,0,0.001000000000000334,4,0.001000000000000334,3,QE1
2009-04-20,GB0002404191,813.2,455.9,360,0.54,19.633127994524298,2028-12-07,837.1,2009-01-21,15931.662,0.0525431684403046,1.7837245009870588,4.081,0.004999999999999893,0,0,4,0,3,QE1
2009-04-20,GB00B24FF097,729,661.4,611,0.67,21.631759069130734,2030-12-07,1540,2009-01-21,16540,0.09310761789600967,1.1022074387662535,4.2,0.004999999999999893,0,0,4,0,3,QE1
2009-04-20,GB0004893086,855.6,543.1,535,0.55,23.132101300479125,2032-06-07,882,2009-01-21,22368.218,0.039430946175506694,1.5754004787331983,4.163,0.004999999999999893,0,0.001000000000000334,4,0,3,QE1
2009-04-20,GB0030880693,622.6,405.8,365,0.49,15.879534565366187,2025-03-07,1220,2009-03-18,22099,0.05520611792388796,1.5342533267619518,4.005,0.006000000000000227,0,0,4,0,3,QE1
2009-04-21,GB0031829509,6371.6,619.6,544,0.15,5.379876796714579,2014-09-07,4888,2009-01-21,17686,0.2763767952052471,10.283408650742414,2.448,0.008999999999999897,0,0,2,-4.440892098500626e-16,1,QE1
2009-04-21,GB0033280339,702.8,289.5,256.1,0.04,6.379192334017796,2015-09-07,1703.1,2009-04-02,24968,0.06821131047741108,2.427633851468048,2.723,0.008000000000000007,0,0,2,0,1,QE1
2009-04-21,GB0008881541,305.5,196.8,145,0.15,6.628336755646817,2015-12-07,2194,2009-01-21,9997.897,0.21944614952524513,1.5523373983739837,2.681,0.007000000000000117,0,0,2,0,1,QE1
2009-04-21,GB00B0V3WX43,500,352.2,323,0.12,7.381245722108145,2016-09-07,1879.8,2009-01-21,21827,0.08612269207861822,1.4196479273140261,2.801,0.007000000000000117,0,0,2,0,1,QE1
2009-04-21,GB0008931148,500.2,310.5,215,0.17,8.344969199178644,2017-08-25,1419,2009-01-21,10502,0.13511712054846695,1.6109500805152979,2.985,0.005999999999999783,0,0,2,9.999999999998899e-4,1,QE1
2009-04-21,GB00B1VWPC84,1931.4,501.5,431,0.12,8.876112251882272,2018-03-07,3840.2,2009-01-21,22388,0.17152939074504198,3.851246261216351,3.065,0.006000000000000227,0,-4.440892098500626e-16,2,0,1,QE1
2009-04-21,GB00B39R3F84,1685.3,730.9,657,0.19,9.875427789185489,2019-03-07,2696.2,2009-04-08,18953,0.14225716245449269,2.3057873854152415,3.308,0.005999999999999783,0,4.440892098500626e-16,2,0,1,QE1
2009-04-27,GB00B058DQ55,1979.4,880.5,792.3,0.17,10.861054072553046,2020-03-07,2123.3,2009-01-30,16618,0.12777109158743533,2.248040885860307,3.634,0.008000000000000007,0,0,4,0,3,QE1
2009-04-27,GB0009997999,5423.6,724.9,495,0.28,12.112251882272416,2021-06-07,5604.6,2009-01-21,22686,0.24705104469717007,7.481859566836806,3.616,0.006000000000000227,0,4.440892098500626e-16,4,4.440892098500626e-16,3,QE1
2009-04-27,GB00B16NNR78,791.5,657.4,643,0.33,18.611909650924023,2027-12-07,2377,2009-01-21,18679,0.12725520638149793,1.203985397018558,4.242,0.006000000000000227,0,-8.881784197001252e-16,4,0,3,QE1
2009-04-27,GB0002404191,189.9,126.4,100,0.38,19.613963039014372,2028-12-07,937.1,2009-01-21,15931.662,0.058819977476298455,1.5023734177215189,4.225,0.004000000000000448,0,0,4,-9.999999999994458e-4,3,QE1
2009-04-27,GB00B24FF097,411.1,151,139,0.21,21.61259411362081,2030-12-07,1679,2009-01-21,16540,0.10151148730350665,2.722516556291391,4.305,0.004999999999999893,0,-8.881784197001252e-16,4,-8.881784197001252e-16,3,QE1
2009-04-27,GB0004893086,701.2,388,380,0.25,23.1129363449692,2032-06-07,1262,2009-01-21,22368.218,0.0564193356842284,1.8072164948453608,4.261,0.004999999999999893,0,-0.001000000000000334,4,-0.001000000000000334,3,QE1
2009-04-27,GB0030880693,764,574.7,519,0.27,15.860369609856264,2025-03-07,1739,2009-03-18,22099,0.07869134349970587,1.3293892465634243,4.169,0.005999999999999339,0,0,4,-8.881784197001252e-16,3,QE1
2009-04-29,GB0031829509,3901.9,931.4,816,0.15,5.3579739904175225,2014-09-07,5704,2009-01-21,17686,0.3225149836028497,4.189284947391024,2.351,0.008999999999999897,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE1
2009-04-29,GB0033280339,1185.5,745.1,661.2,0.14,6.357289527720739,2015-09-07,2364.3,2009-04-02,24968,0.09469320730535086,1.591061602469467,2.719,0.008000000000000007,0,0.001000000000000778,2,4.440892098500626e-16,1,QE1
2009-04-29,GB0008881541,366.9,357.4,264,0.14,6.606433949349761,2015-12-07,2458,2009-01-21,9997.897,0.2458517026130595,1.0265808617795187,2.692,0.006999999999999673,0,-4.440892098500626e-16,2,-4.440892098500626e-16,1,QE1
2009-04-29,GB00B0V3WX43,394,269.3,249,0.13,7.359342915811088,2016-09-07,2128.8,2009-01-21,21827,0.09753058139002155,1.4630523579650947,2.883,0.008000000000000007,0,0,2,9.999999999998899e-4,1,QE1
2009-04-29,GB0008931148,146.9,92.6,65,0.05,8.323066392881588,2017-08-25,1484,2009-01-21,10502,0.14130641782517617,1.5863930885529158,3.134,0.006000000000000227,0,0,2,0,1,QE1
2009-04-29,GB00B1VWPC84,3297.2,609.2,532,0.07,8.854209445585216,2018-03-07,4372.2,2009-01-21,22388,0.19529212077898875,5.412344057780695,3.218,0.006000000000000227,0,0,2,0,1,QE1
2009-05-05,GB00B058DQ55,2127.4,1122.2,1019,0.19,10.839151266255989,2020-03-07,3142.3,2009-01-30,16618,0.18909014321819714,1.8957405097130637,3.706,0.008000000000000007,0,0,2,0,1,QE1
2009-05-05,GB0009997999,727.9,305.3,210,0.05,12.09034907597536,2021-06-07,5814.6,2009-01-21,22686,0.2563078550647977,2.38421225024566,3.686,0.006000000000000227,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-05-05,GB00B16NNR78,374.1,252.7,250,0.24,18.590006844626966,2027-12-07,2627,2009-01-21,18679,0.14063922051501687,1.480411555203799,4.306,0.006000000000000227,0,8.881784197001252e-16,2,8.881784197001252e-16,1,QE1
2009-05-05,GB0002404191,216.4,203.8,163,0.19,19.592060232717316,2028-12-07,1100.1,2009-01-21,15931.662,0.06905117620496844,1.0618253189401374,4.29,0.004999999999999893,0,0,2,0,1,QE1
2009-05-05,GB0004893086,427.2,254.4,252,0.26,23.091033538672143,2032-06-07,1514,2009-01-21,22368.218,0.06768532030580174,1.6792452830188678,4.317,0.004999999999999893,0,0.001000000000000334,2,0,1,QE1
2009-05-05,GB0030880693,532.4,429.8,392,0.27,15.838466803559205,2025-03-07,2131,2009-03-18,22099,0.0964297027014797,1.2387156817124243,4.238,0.005999999999999339,0,0,2,-8.881784197001252e-16,1,QE1
2009-05-05,GB00B3KJDQ49,1303.7,933,923.3,0.29,12.837782340862423,2022-03-07,923.3,2009-04-29,5750,0.16057391304347826,1.397320471596999,3.975,0.008000000000000007,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE1
2009-05-06,GB0031829509,964.9,442.3,389.1,0.08,5.338809034907597,2014-09-07,6093.1,2009-01-21,17686,0.3445154359380301,2.1815509834953652,2.471,0.009999999999999787,0,-4.440892098500626e-16,2,9.999999999994458e-4,1,QE1
2009-05-06,GB0033280339,758.5,480.2,429,0.08,6.338124572210814,2015-09-07,2793.3,2009-04-02,24968,0.1118752002563281,1.5795501874219076,2.868,0.008000000000000007,0,0,2,0,1,QE1
2009-05-06,GB0008881541,157.4,133.2,99,0.02,6.587268993839836,2015-12-07,2557,2009-01-21,9997.897,0.2557537850209899,1.1816816816816818,2.842,0.007000000000000117,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-05-06,GB00B0V3WX43,714.2,320.7,299,0.09,7.340177960301164,2016-09-07,2427.8,2009-01-21,21827,0.11122921152700785,2.227003429996882,3.043,0.006999999999999673,0,0,2,-4.440892098500626e-16,1,QE1
2009-05-06,GB0008931148,332.6,193.7,137,0.05,8.303901437371664,2017-08-25,1621,2009-01-21,10502,0.1543515520853171,1.7170882808466703,3.309,0.004999999999999893,0,0,2,-9.999999999998899e-4,1,QE1
2009-05-06,GB00B1VWPC84,4695.3,1429.9,1262,0.11,8.83504449007529,2018-03-07,5634.2,2009-01-21,22388,0.25166160443094515,3.283656199734247,3.399,0.006000000000000227,0,0,2,4.440892098500626e-16,1,QE1
2009-05-11,GB00B058DQ55,608.2,235.3,215,0.11,10.822724161533197,2020-03-07,3357.3,2009-01-30,16618,0.20202792153087015,2.5847853803654908,3.796,0.008000000000000007,0,0,4,0,3,QE1
2009-05-11,GB0009997999,1527.3,516,357.6,0.11,12.073921971252567,2021-06-07,6172.2,2009-01-21,22686,0.2720708807193864,2.9598837209302324,3.778,0.007000000000000117,0,4.440892098500626e-16,4,0.001000000000000334,3,QE1
2009-05-11,GB00B16NNR78,577,459,453,0.25,18.573579739904176,2027-12-07,3080,2009-01-21,18679,0.16489105412495317,1.2570806100217864,4.321,0.006000000000000227,0,0,4,0,3,QE1
2009-05-11,GB0002404191,482.8,408.5,326,0.25,19.575633127994525,2028-12-07,1426.1,2009-01-21,15931.662,0.08951357366230842,1.1818849449204407,4.307,0.004999999999999893,0,0,4,0,3,QE1
2009-05-11,GB0004893086,1440.7,1083.2,1072,0.24,23.07460643394935,2032-06-07,2586,2009-01-21,22368.218,0.11561046123566929,1.3300406203840474,4.342,0.004999999999999893,0,-8.881784197001252e-16,4,-0.001000000000000334,3,QE1
2009-05-11,GB0030880693,416.7,302.1,275,0.14,15.822039698836413,2025-03-07,2406,2009-03-18,22099,0.10887370469252003,1.3793445878848063,4.253,0.006999999999999673,0,9.999999999994458e-4,4,9.999999999994458e-4,3,QE1
2009-05-11,GB00B3KJDQ49,983.3,491.8,490,0.12,12.821355236139631,2022-03-07,1413.3,2009-04-29,5750,0.2457913043478261,1.9993899959333061,4.057,0.006999999999999673,0,0,4,-0.001000000000000334,3,QE1
2009-05-13,GB0031829509,7455.6,881.3,771,0.05,5.319644079397673,2014-09-07,6864.1,2009-01-21,17686,0.38810923894605903,8.459775331896063,2.403,0.009999999999999787,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE1
2009-05-13,GB0033280339,858.2,471.7,417,0.04,6.31895961670089,2015-09-07,3210.3,2009-04-02,24968,0.12857657801986544,1.81937672249311,2.708,0.008000000000000007,0,0,2,0,1,QE1
2009-05-13,GB0008881541,224.4,142.7,105,0.04,6.568104038329911,2015-12-07,2662,2009-01-21,9997.897,0.26625599363546154,1.5725297827610374,2.678,0.007000000000000117,0,0,2,4.440892098500626e-16,1,QE1
2009-05-13,GB00B0V3WX43,755.5,496.4,457,0.06,7.321013004791239,2016-09-07,2884.8,2009-01-21,21827,0.1321665826728364,1.5219580983078163,2.859,0.007000000000000117,0,0,2,-9.999999999998899e-4,1,QE1
2009-05-13,GB0008931148,517,42.9,30,0,8.284736481861739,2017-08-25,1651,2009-01-21,10502,0.15720815082841363,12.051282051282051,3.14,0.005999999999999783,0,-9.999999999994458e-4,2,0,1,QE1
2009-05-13,GB00B1VWPC84,7018.2,187.4,164.2,0.02,8.815879534565367,2018-03-07,5798.4,2009-01-21,22388,0.2589958906557084,37.45037353255069,3.298,0.007000000000000117,0,-9.999999999994458e-4,2,4.440892098500626e-16,1,QE1
2009-05-13,GB00B39R3F84,2712.9,774.2,709,0.03,9.815195071868583,2019-03-07,3405.2,2009-05-07,22453,0.15165902106622722,3.504133298889176,3.516,0.0050000000000003375,0,-4.440892098500626e-16,2,-9.999999999998899e-4,1,QE1
2009-05-18,GB00B058DQ55,4090.5,414.5,373,0.11,10.803559206023271,2020-03-07,3730.3,2009-01-30,16618,0.22447346251053077,9.868516284680338,3.616,0.008000000000000007,0,0,4,0,3,QE1
2009-05-18,GB0009997999,3256.3,1131.9,773,0.12,12.054757015742641,2021-06-07,6945.2,2009-01-21,22686,0.30614475888212994,2.876844244191183,3.604,0.006000000000000227,0,0,4,4.440892098500626e-16,3,QE1
2009-05-18,GB00B16NNR78,646.2,365.8,356,0.18,18.55441478439425,2027-12-07,3436,2009-01-21,18679,0.1839498902510841,1.7665390924002187,4.205,0.006000000000000227,0,0,4,0,3,QE1
2009-05-18,GB0002404191,657,269.3,212,0.11,19.5564681724846,2028-12-07,1638.1,2009-01-21,15931.662,0.1028204088186154,2.4396583735610844,4.192,0.004999999999999893,0,0,4,0,3,QE1
2009-05-18,GB0004893086,997.1,483.4,471.6,0.18,23.055441478439427,2032-06-07,3057.6,2009-01-21,22368.218,0.13669394674175653,2.062681009515929,4.234,0.004999999999999893,0,0,4,0,3,QE1
2009-05-18,GB0030880693,411.4,144.7,130,0.06,15.80287474332649,2025-03-07,2536,2009-03-18,22099,0.11475632381555727,2.8431237042156186,4.133,0.006999999999999673,0,-9.999999999994458e-4,4,0,3,QE1
2009-05-18,GB00B3KJDQ49,888.6,686.4,672,0.14,12.802190280629706,2022-03-07,2085.3,2009-04-29,5750,0.3626608695652174,1.2945804195804196,3.882,0.007000000000000117,0,9.999999999998899e-4,4,0,3,QE1
2009-05-20,GB0031829509,2511.9,1620.9,1430,0.07,5.300479123887748,2014-09-07,8294.1,2009-01-21,17686,0.46896415243695583,1.549694614103276,2.563,0.010000000000000231,0,-4.440892098500626e-16,2,0,1,QE1
2009-05-20,GB0033280339,1227.8,448.9,399,0.02,6.299794661190965,2015-09-07,3609.3,2009-04-02,24968,0.14455703300224287,2.7351303185564713,2.818,0.008000000000000007,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-05-20,GB0008881541,25.7,0,0,0,6.548939082819986,2015-12-07,2662,2009-01-21,9997.897,0.26625599363546154,Inf,2.784,0.007000000000000117,0,0,2,-9.999999999998899e-4,1,QE1
2009-05-20,GB00B0V3WX43,1375.5,384.3,355,0.05,7.301848049281314,2016-09-07,3239.8,2009-01-21,21827,0.14843084253447567,3.5792349726775954,2.944,0.008000000000000007,0,0.001000000000000334,2,0.001000000000000334,1,QE1
2009-05-20,GB0008931148,476.6,128.3,90,0.01,8.265571526351813,2017-08-25,1741,2009-01-21,10502,0.1657779470577033,3.7147310989867495,3.205,0.0050000000000003375,0,0,2,-9.999999999998899e-4,1,QE1
2009-05-20,GB00B1VWPC84,2346,286.8,251.7,0.02,8.796714579055442,2018-03-07,6050.1,2009-01-21,22388,0.270238520636055,8.179916317991632,3.358,0.006000000000000227,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-05-20,GB00B39R3F84,1654.1,128.6,118,0.01,9.796030116358658,2019-03-07,3523.2,2009-05-07,22453,0.15691444350420877,12.862363919129082,3.575,0.005999999999999783,0,-9.999999999998899e-4,2,0,1,QE1
2009-05-26,GB00B058DQ55,952.3,210.7,192.4,0.04,10.781656399726215,2020-03-07,3922.7,2009-01-30,16618,0.23605126970754603,4.5196962505932605,3.797,0.008000000000000007,0,0,2,0,1,QE1
2009-05-26,GB0009997999,1772.3,1540.9,1068,0.12,12.032854209445585,2021-06-07,8013.2,2009-01-21,22686,0.3532222516089218,1.150171977415796,3.78,0.005999999999999783,0,-4.440892098500626e-16,2,-4.440892098500626e-16,1,QE1
2009-05-26,GB00B16NNR78,330.8,248.8,248,0.23,18.532511978097194,2027-12-07,3684,2009-01-21,18679,0.19722683227153487,1.3295819935691318,4.375,0.006000000000000227,0,-8.881784197001252e-16,2,0,1,QE1
2009-05-26,GB0002404191,209.3,127.9,103,0.28,19.534565366187543,2028-12-07,1741.1,2009-01-21,15931.662,0.10928552212568908,1.6364347146207976,4.359,0.004999999999999893,0,-9.999999999994458e-4,2,-9.999999999994458e-4,1,QE1
2009-05-26,GB00B24FF097,386.7,230.7,217,0.28,21.533196440793976,2030-12-07,1896,2009-05-13,18790,0.10090473656200107,1.6762028608582575,4.444,0.004999999999999893,0,0,2,0,1,QE1
2009-05-26,GB0004893086,626.6,446.2,449,0.24,23.033538672142367,2032-06-07,3506.6,2009-01-21,22368.218,0.15676707013495664,1.4043030031376065,4.425,0.004999999999999893,0,-9.999999999994458e-4,2,-0.001000000000000334,1,QE1
2009-05-26,GB0030880693,185.5,124.3,114,0.15,15.780971937029431,2025-03-07,2650,2009-03-18,22099,0.11991492827729762,1.4923572003218022,4.304,0.006000000000000227,0,0,2,-0.001000000000000334,1,QE1
2009-05-26,GB00B3KJDQ49,786.2,569,568,0.16,12.780287474332649,2022-03-07,2653.3,2009-04-29,5750,0.4614434782608696,1.3817223198594026,4.078,0.007000000000000561,0,0,2,-9.999999999994458e-4,1,QE1
2009-05-27,GB0031829509,2233.6,934.9,823,0.03,5.281314168377824,2014-09-07,9117.1,2009-01-21,17686,0.515498134117381,2.389132527543053,2.53,0.008999999999999897,0,0,2,-0.001000000000000334,1,QE1
2009-05-27,GB0033280339,1751.5,1334.8,1182.5,0.1,6.28062970568104,2015-09-07,4791.8,2009-04-02,24968,0.1919176545978853,1.3121816002397364,2.745,0.008000000000000007,0,9.999999999998899e-4,2,0,1,QE1
2009-05-27,GB0008881541,161.7,42.1,31,0.01,6.529774127310062,2015-12-07,2693,2009-01-21,9997.897,0.2693566457025912,3.8408551068883607,2.705,0.007000000000000117,0,0,2,0,1,QE1
2009-05-27,GB00B0V3WX43,1168,435.8,405,0.12,7.282683093771389,2016-09-07,3644.8,2009-01-21,21827,0.1669858432216979,2.6801284993116106,3.004,0.008000000000000007,0,0,2,0,1,QE1
2009-05-27,GB0008931148,267.6,0,0,0,8.24640657084189,2017-08-25,1741,2009-01-21,10502,0.1657779470577033,Inf,3.335,0.006000000000000227,0,4.440892098500626e-16,2,4.440892098500626e-16,1,QE1
2009-05-27,GB00B1VWPC84,2817.8,255.4,227,0.01,8.777549623545516,2018-03-07,6277.1,2009-01-21,22388,0.2803778810076827,11.032889584964762,3.525,0.007000000000000117,0,4.440892098500626e-16,2,0.001000000000000334,1,QE1
2009-06-01,GB00B058DQ55,1503,775.5,713.2,0.17,10.765229295003422,2020-03-07,4635.9,2009-01-30,16618,0.27896858827777105,1.9381044487427466,3.908,0.008000000000000007,0,0,4,0,3,QE1
2009-06-01,GB0009997999,986.5,873,625,0.25,12.016427104722792,2021-06-07,8638.2,2009-01-21,22686,0.38077228246495637,1.1300114547537228,3.86,0.007000000000000117,0,-0.001000000000000334,4,0,3,QE1
2009-06-01,GB00B16NNR78,307.4,302.5,309,0.27,18.5160848733744,2027-12-07,3993,2009-01-21,18679,0.21376947374056426,1.0161983471074378,4.443,0.005999999999999339,0,-8.881784197001252e-16,4,-8.881784197001252e-16,3,QE1
2009-06-01,GB0002404191,360.5,354.4,293,0.27,19.51813826146475,2028-12-07,2034.1,2009-01-21,15931.662,0.1276765726011511,1.017212189616253,4.423,0.004999999999999893,0,0,4,0,3,QE1
2009-06-01,GB00B24FF097,432,270.7,261,0.26,21.516769336071185,2030-12-07,2157,2009-05-13,18790,0.11479510377860565,1.5958625785001848,4.505,0.004999999999999893,0,0.001000000000000334,4,0,3,QE1
2009-06-01,GB0004893086,793.2,423.4,436,0.24,23.017111567419576,2032-06-07,3942.6,2009-01-21,22368.218,0.17625901178180575,1.873405762871989,4.484,0.006000000000000227,0,-8.881784197001252e-16,4,9.999999999994458e-4,3,QE1
2009-06-01,GB0030880693,172.9,146.7,135,0.24,15.764544832306639,2025-03-07,2785,2009-03-18,22099,0.12602380198199015,1.1785957736877983,4.373,0.006000000000000227,0,8.881784197001252e-16,4,8.881784197001252e-16,3,QE1
2009-06-01,GB00B3KJDQ49,916,357.9,359,0.1,12.763860369609857,2022-03-07,3012.3,2009-04-29,5750,0.5238782608695652,2.559374126851076,4.174,0.008000000000000007,0,8.881784197001252e-16,4,0.001000000000000334,3,QE1
2009-06-03,GB0033280339,3282.2,2219.9,1970,0.13,6.261464750171116,2015-09-07,6761.8,2009-04-02,24968,0.2708186478692727,1.4785350691472587,2.788,0.008000000000000007,0,9.999999999998899e-4,2,0,1,QE1
2009-06-03,GB0008881541,729.8,98.9,75,0.01,6.510609171800137,2015-12-07,2768,2009-01-21,9997.897,0.27685822328435666,7.37917087967644,2.723,0.006999999999999673,0,0,2,-4.440892098500626e-16,1,QE1
2009-06-03,GB00B0V3WX43,1555.1,460.4,427,0.05,7.263518138261465,2016-09-07,4071.8,2009-01-21,21827,0.18654876987217667,3.3777150304083405,2.994,0.007000000000000117,0,0,2,0,1,QE1
2009-06-03,GB0008931148,470,113.1,80,0,8.227241615331964,2017-08-25,1821,2009-01-21,10502,0.17339554370596078,4.155614500442087,3.314,0.006000000000000227,0,-4.440892098500626e-16,2,0,1,QE1
2009-06-03,GB00B1VWPC84,2267.6,112.7,100.3,0,8.758384668035593,2018-03-07,6377.4,2009-01-21,22388,0.2848579596212256,20.1206743566992,3.513,0.006000000000000227,0,9.999999999998899e-4,2,0,1,QE1
2009-06-08,GB00B058DQ55,1136.4,579.2,534,0.13,10.746064339493497,2020-03-07,5169.9,2009-01-30,16618,0.31110241906366587,1.9620165745856353,3.923,0.008000000000000007,0,-9.999999999998899e-4,4,-9.999999999998899e-4,3,QE1
2009-06-08,GB0009997999,2157.9,1593.5,1141.6,0.25,11.997262149212867,2021-06-07,9779.8,2009-01-21,22686,0.43109406682535484,1.3541888923752745,3.853,0.007000000000000117,0,-4.440892098500626e-16,4,9.999999999998899e-4,3,QE1
2009-06-08,GB00B16NNR78,158.5,49.3,50,0.14,18.496919917864478,2027-12-07,4043,2009-01-21,18679,0.21644627656726806,3.21501014198783,4.373,0.006000000000000227,0,-8.881784197001252e-16,4,0,3,QE1
2009-06-08,GB0002404191,207.1,133.9,110,0.17,19.498973305954827,2028-12-07,2144.1,2009-01-21,15931.662,0.13458106254074434,1.546676624346527,4.353,0.004999999999999893,0,0,4,0,3,QE1
2009-06-08,GB00B24FF097,685.2,477.1,456,0.29,21.49760438056126,2030-12-07,2613,2009-05-13,18790,0.1390633315593401,1.4361769021169566,4.425,0.004999999999999893,0,0.001000000000000334,4,0,3,QE1
2009-06-08,GB0004893086,575.5,409.8,418,0.22,22.99794661190965,2032-06-07,4360.6,2009-01-21,22368.218,0.19494624024139967,1.4043435822352366,4.402,0.004999999999999893,0,-9.999999999994458e-4,4,-9.999999999994458e-4,3,QE1
2009-06-08,GB0030880693,277.1,134.4,123,0.19,15.745379876796715,2025-03-07,2908,2009-03-18,22099,0.13158966469070998,2.0617559523809526,4.304,0.007000000000000561,0,0,4,0.001000000000000334,3,QE1
2009-06-08,GB00B3KJDQ49,267.2,124.4,125,0.15,12.744695414099931,2022-03-07,3137.3,2009-04-29,5750,0.5456173913043478,2.147909967845659,4.163,0.008000000000000007,0,-9.999999999994458e-4,4,0,3,QE1
2009-06-10,GB0033280339,2613.3,2076.9,1865,0.09,6.242299794661191,2015-09-07,8626.8,2009-04-02,24968,0.3455142582505607,1.2582695363281815,3.036,0.008999999999999897,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE1
2009-06-10,GB0008881541,839.2,360.3,277,0.15,6.491444216290212,2015-12-07,3045,2009-01-21,9997.897,0.30456404981967705,2.3291701359977797,2.962,0.008000000000000007,0,-4.440892098500626e-16,2,9.999999999998899e-4,1,QE1
2009-06-10,GB00B0V3WX43,1058.1,448.9,422.7,0.07,7.24435318275154,2016-09-07,4494.5,2009-01-21,21827,0.20591469281165528,2.3570951214078857,3.232,0.007000000000000117,0,9.999999999998899e-4,2,0,1,QE1
2009-06-10,GB0008931148,371.6,0,0,0,8.208076659822039,2017-08-25,1821,2009-01-21,10502,0.17339554370596078,Inf,3.425,0.004999999999999893,0,0,2,-0.001000000000000334,1,QE1
2009-06-10,GB00B1VWPC84,563.4,0,0,0,8.739219712525667,2018-03-07,6377.4,2009-01-21,22388,0.2848579596212256,Inf,3.641,0.007000000000000117,0,-4.440892098500626e-16,2,9.999999999998899e-4,1,QE1
