date,ticker_abrv,ois_yield,ois_tenor
2021-11-12,BPSWS5_OIS,0.999,5
2021-11-12,BPSWS6_OIS,0.979,6
2021-11-12,BPSWS7_OIS,0.957,7
2021-11-12,BPSWS8_OIS,0.944,8
2021-11-12,BPSWS9_OIS,0.934,9
2021-11-12,BPSWS10_OIS,0.9277,10
2021-11-12,BPSWS12_OIS,0.916,12
2021-11-12,BPSWS15_OIS,0.898,15
2021-11-12,BPSWS20_OIS,0.862,20
2021-11-12,BPSWS25_OIS,0.825,25
2021-11-12,BPSWS30_OIS,0.788,30
2021-11-12,BPSWS40_OIS,0.70275,40
2021-11-12,BPSWS50_OIS,0.6223,50
2021-11-15,BPSWS1Z_OIS,0.047,0.019178082191780823
2021-11-15,BPSWS2Z_OIS,0.0485,0.038356164383561646
2021-11-15,BPSWSA_OIS,0.047,0.08333333333333333
2021-11-15,BPSWSB_OIS,0.1165,0.16666666666666666
2021-11-15,BPSWSC_OIS,0.1641,0.25
2021-11-15,BPSWSD_OIS,0.216,0.3333333333333333
2021-11-15,BPSWSE_OIS,0.272,0.4166666666666667
2021-11-15,BPSWSF_OIS,0.3144,0.5
2021-11-15,BPSWSG_OIS,0.368,0.5833333333333334
2021-11-15,BPSWSH_OIS,0.4184,0.6666666666666666
2021-11-15,BPSWSI_OIS,0.4676,0.75
2021-11-15,BPSWSJ_OIS,0.5196,0.8333333333333334
2021-11-15,BPSWSK_OIS,0.568,0.9166666666666666
2021-11-15,BPSWS1_OIS,0.6085,1
2021-11-15,BPSWS1F_OIS,0.7943,1.5
2021-11-15,BPSWS2_OIS,0.915,2
2021-11-15,BPSWS3_OIS,1.012,3
2021-11-15,BPSWS4_OIS,1.0272,4
2021-11-15,BPSWS5_OIS,1.0191,5
2021-11-15,BPSWS6_OIS,1.0055,6
2021-11-15,BPSWS7_OIS,0.992,7
2021-11-15,BPSWS8_OIS,0.982,8
2021-11-15,BPSWS9_OIS,0.972,9
2021-11-15,BPSWS10_OIS,0.969,10
2021-11-15,BPSWS12_OIS,0.9534,12
2021-11-15,BPSWS15_OIS,0.932,15
2021-11-15,BPSWS20_OIS,0.891,20
2021-11-15,BPSWS25_OIS,0.854,25
2021-11-15,BPSWS30_OIS,0.818,30
2021-11-15,BPSWS40_OIS,0.72665,40
2021-11-15,BPSWS50_OIS,0.649,50
2021-11-16,BPSWS1Z_OIS,0.0473,0.019178082191780823
2021-11-16,BPSWS2Z_OIS,0.0495,0.038356164383561646
2021-11-16,BPSWSA_OIS,0.04735,0.08333333333333333
2021-11-16,BPSWSB_OIS,0.12308,0.16666666666666666
2021-11-16,BPSWSC_OIS,0.175,0.25
2021-11-16,BPSWSD_OIS,0.2298,0.3333333333333333
2021-11-16,BPSWSE_OIS,0.2942,0.4166666666666667
2021-11-16,BPSWSF_OIS,0.3446,0.5
2021-11-16,BPSWSG_OIS,0.404,0.5833333333333334
2021-11-16,BPSWSH_OIS,0.4625,0.6666666666666666
2021-11-16,BPSWSI_OIS,0.5122,0.75
2021-11-16,BPSWSJ_OIS,0.568,0.8333333333333334
2021-11-16,BPSWSK_OIS,0.617,0.9166666666666666
2021-11-16,BPSWS1_OIS,0.66,1
2021-11-16,BPSWS1F_OIS,0.8593,1.5
2021-11-16,BPSWS2_OIS,0.984,2
2021-11-16,BPSWS3_OIS,1.0973,3
2021-11-16,BPSWS4_OIS,1.105,4
2021-11-16,BPSWS5_OIS,1.091,5
2021-11-16,BPSWS6_OIS,1.07,6
2021-11-16,BPSWS7_OIS,1.0491,7
2021-11-16,BPSWS8_OIS,1.0351,8
2021-11-16,BPSWS9_OIS,1.022,9
2021-11-16,BPSWS10_OIS,1.012,10
2021-11-16,BPSWS12_OIS,0.995,12
2021-11-16,BPSWS15_OIS,0.9703,15
2021-11-16,BPSWS20_OIS,0.928,20
2021-11-16,BPSWS25_OIS,0.8918,25
2021-11-16,BPSWS30_OIS,0.856,30
2021-11-16,BPSWS40_OIS,0.7689,40
2021-11-16,BPSWS50_OIS,0.6888,50
2021-11-17,BPSWS1Z_OIS,0.0485,0.019178082191780823
2021-11-17,BPSWS2Z_OIS,0.0485,0.038356164383561646
2021-11-17,BPSWSA_OIS,0.0513,0.08333333333333333
2021-11-17,BPSWSB_OIS,0.1213,0.16666666666666666
2021-11-17,BPSWSC_OIS,0.175,0.25
2021-11-17,BPSWSD_OIS,0.225,0.3333333333333333
2021-11-17,BPSWSE_OIS,0.2798,0.4166666666666667
2021-11-17,BPSWSF_OIS,0.3244,0.5
2021-11-17,BPSWSG_OIS,0.3776,0.5833333333333334
2021-11-17,BPSWSH_OIS,0.4307,0.6666666666666666
2021-11-17,BPSWSI_OIS,0.4792,0.75
2021-11-17,BPSWSJ_OIS,0.5333,0.8333333333333334
2021-11-17,BPSWSK_OIS,0.5753,0.9166666666666666
2021-11-17,BPSWS1_OIS,0.6188,1
2021-11-17,BPSWS1F_OIS,0.8077,1.5
2021-11-17,BPSWS2_OIS,0.9246,2
2021-11-17,BPSWS3_OIS,1.03,3
2021-11-17,BPSWS4_OIS,1.041,4
2021-11-17,BPSWS5_OIS,1.032,5
2021-11-17,BPSWS6_OIS,1.015,6
2021-11-17,BPSWS7_OIS,1,7
2021-11-17,BPSWS8_OIS,0.988,8
2021-11-17,BPSWS9_OIS,0.98,9
2021-11-17,BPSWS10_OIS,0.973,10
2021-11-17,BPSWS12_OIS,0.959,12
2021-11-17,BPSWS15_OIS,0.937,15
2021-11-17,BPSWS20_OIS,0.901,20
2021-11-17,BPSWS25_OIS,0.866,25
2021-11-17,BPSWS30_OIS,0.833,30
2021-11-17,BPSWS40_OIS,0.7444,40
2021-11-17,BPSWS50_OIS,0.6639,50
2021-11-18,BPSWS1Z_OIS,0.047,0.019178082191780823
2021-11-18,BPSWS2Z_OIS,0.0475,0.038356164383561646
2021-11-18,BPSWSA_OIS,0.06465,0.08333333333333333
2021-11-18,BPSWSB_OIS,0.121,0.16666666666666666
2021-11-18,BPSWSC_OIS,0.177,0.25
2021-11-18,BPSWSD_OIS,0.227,0.3333333333333333
2021-11-18,BPSWSE_OIS,0.28,0.4166666666666667
2021-11-18,BPSWSF_OIS,0.327,0.5
2021-11-18,BPSWSG_OIS,0.3833,0.5833333333333334
2021-11-18,BPSWSH_OIS,0.427,0.6666666666666666
2021-11-18,BPSWSI_OIS,0.4738,0.75
2021-11-18,BPSWSJ_OIS,0.5226,0.8333333333333334
2021-11-18,BPSWSK_OIS,0.5625,0.9166666666666666
2021-11-18,BPSWS1_OIS,0.6049,1
2021-11-18,BPSWS1F_OIS,0.784,1.5
2021-11-18,BPSWS2_OIS,0.8952,2
2021-11-18,BPSWS3_OIS,0.983,3
2021-11-18,BPSWS4_OIS,0.994,4
2021-11-18,BPSWS5_OIS,0.986,5
2021-11-18,BPSWS6_OIS,0.97,6
2021-11-18,BPSWS7_OIS,0.954,7
2021-11-18,BPSWS8_OIS,0.942,8
2021-11-18,BPSWS9_OIS,0.933,9
2021-11-18,BPSWS10_OIS,0.927,10
2021-11-18,BPSWS12_OIS,0.913,12
2021-11-18,BPSWS15_OIS,0.89,15
2021-11-18,BPSWS20_OIS,0.854,20
2021-11-18,BPSWS25_OIS,0.819,25
2021-11-18,BPSWS30_OIS,0.785,30
2021-11-18,BPSWS40_OIS,0.695,40
2021-11-18,BPSWS50_OIS,0.6135,50
2021-11-19,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-11-19,BPSWS2Z_OIS,0.0475,0.038356164383561646
2021-11-19,BPSWSA_OIS,0.06495,0.08333333333333333
2021-11-19,BPSWSB_OIS,0.12514,0.16666666666666666
2021-11-19,BPSWSC_OIS,0.183,0.25
2021-11-19,BPSWSD_OIS,0.2281,0.3333333333333333
2021-11-19,BPSWSE_OIS,0.27102,0.4166666666666667
2021-11-19,BPSWSF_OIS,0.3164,0.5
2021-11-19,BPSWSG_OIS,0.3681,0.5833333333333334
2021-11-19,BPSWSH_OIS,0.41198,0.6666666666666666
2021-11-19,BPSWSI_OIS,0.458,0.75
2021-11-19,BPSWSJ_OIS,0.506,0.8333333333333334
2021-11-19,BPSWSK_OIS,0.546,0.9166666666666666
2021-11-19,BPSWS1_OIS,0.591,1
2021-11-19,BPSWS1F_OIS,0.7646,1.5
2021-11-19,BPSWS2_OIS,0.8755,2
2021-11-19,BPSWS3_OIS,0.9586,3
2021-11-19,BPSWS4_OIS,0.96445,4
2021-11-19,BPSWS5_OIS,0.955,5
2021-11-19,BPSWS6_OIS,0.937,6
2021-11-19,BPSWS7_OIS,0.917,7
2021-11-19,BPSWS8_OIS,0.90265,8
2021-11-19,BPSWS9_OIS,0.892,9
2021-11-19,BPSWS10_OIS,0.885,10
2021-11-19,BPSWS12_OIS,0.869,12
2021-11-19,BPSWS15_OIS,0.845,15
2021-11-19,BPSWS20_OIS,0.80835,20
2021-11-19,BPSWS25_OIS,0.771,25
2021-11-19,BPSWS30_OIS,0.736,30
2021-11-19,BPSWS40_OIS,0.64775,40
2021-11-19,BPSWS50_OIS,0.56535,50
2021-11-22,BPSWS1Z_OIS,0.0485,0.019178082191780823
2021-11-22,BPSWS2Z_OIS,0.0485,0.038356164383561646
2021-11-22,BPSWSA_OIS,0.07335,0.08333333333333333
2021-11-22,BPSWSB_OIS,0.12929,0.16666666666666666
2021-11-22,BPSWSC_OIS,0.1845,0.25
2021-11-22,BPSWSD_OIS,0.232,0.3333333333333333
2021-11-22,BPSWSE_OIS,0.27835,0.4166666666666667
2021-11-22,BPSWSF_OIS,0.33,0.5
2021-11-22,BPSWSG_OIS,0.3813,0.5833333333333334
2021-11-22,BPSWSH_OIS,0.4291,0.6666666666666666
2021-11-22,BPSWSI_OIS,0.4794,0.75
2021-11-22,BPSWSJ_OIS,0.529,0.8333333333333334
2021-11-22,BPSWSK_OIS,0.5754,0.9166666666666666
2021-11-22,BPSWS1_OIS,0.6167,1
2021-11-22,BPSWS1F_OIS,0.80545,1.5
2021-11-22,BPSWS2_OIS,0.9233,2
2021-11-22,BPSWS3_OIS,1.005,3
2021-11-22,BPSWS4_OIS,1.012,4
2021-11-22,BPSWS5_OIS,1,5
2021-11-22,BPSWS6_OIS,0.982,6
2021-11-22,BPSWS7_OIS,0.963,7
2021-11-22,BPSWS8_OIS,0.949,8
2021-11-22,BPSWS9_OIS,0.939,9
2021-11-22,BPSWS10_OIS,0.931,10
2021-11-22,BPSWS12_OIS,0.916,12
2021-11-22,BPSWS15_OIS,0.892,15
2021-11-22,BPSWS20_OIS,0.852,20
2021-11-22,BPSWS25_OIS,0.817,25
2021-11-22,BPSWS30_OIS,0.783,30
2021-11-22,BPSWS40_OIS,0.6955,40
2021-11-22,BPSWS50_OIS,0.61505,50
2021-11-23,BPSWS1Z_OIS,0.0468,0.019178082191780823
2021-11-23,BPSWS2Z_OIS,0.0485,0.038356164383561646
2021-11-23,BPSWSA_OIS,0.0789,0.08333333333333333
2021-11-23,BPSWSB_OIS,0.1319,0.16666666666666666
2021-11-23,BPSWSC_OIS,0.1903,0.25
2021-11-23,BPSWSD_OIS,0.235,0.3333333333333333
2021-11-23,BPSWSE_OIS,0.283,0.4166666666666667
2021-11-23,BPSWSF_OIS,0.3325,0.5
2021-11-23,BPSWSG_OIS,0.3866,0.5833333333333334
2021-11-23,BPSWSH_OIS,0.437,0.6666666666666666
2021-11-23,BPSWSI_OIS,0.486,0.75
2021-11-23,BPSWSJ_OIS,0.5379,0.8333333333333334
2021-11-23,BPSWSK_OIS,0.584,0.9166666666666666
2021-11-23,BPSWS1_OIS,0.627,1
2021-11-23,BPSWS1F_OIS,0.8174,1.5
2021-11-23,BPSWS2_OIS,0.9385,2
2021-11-23,BPSWS3_OIS,1.043,3
2021-11-23,BPSWS4_OIS,1.0511,4
2021-11-23,BPSWS5_OIS,1.042,5
2021-11-23,BPSWS6_OIS,1.024,6
2021-11-23,BPSWS7_OIS,1.0061,7
2021-11-23,BPSWS8_OIS,0.9923,8
2021-11-23,BPSWS9_OIS,0.979,9
2021-11-23,BPSWS10_OIS,0.969,10
2021-11-23,BPSWS12_OIS,0.946,12
2021-11-23,BPSWS15_OIS,0.915,15
2021-11-23,BPSWS20_OIS,0.8665,20
2021-11-23,BPSWS25_OIS,0.8253,25
2021-11-23,BPSWS30_OIS,0.783,30
2021-11-23,BPSWS40_OIS,0.6907,40
2021-11-23,BPSWS50_OIS,0.608,50
2021-11-24,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-11-24,BPSWS2Z_OIS,0.0475,0.038356164383561646
2021-11-24,BPSWSA_OIS,0.0808,0.08333333333333333
2021-11-24,BPSWSB_OIS,0.1308,0.16666666666666666
2021-11-24,BPSWSC_OIS,0.19,0.25
2021-11-24,BPSWSD_OIS,0.2347,0.3333333333333333
2021-11-24,BPSWSE_OIS,0.2786,0.4166666666666667
2021-11-24,BPSWSF_OIS,0.3276,0.5
2021-11-24,BPSWSG_OIS,0.3799,0.5833333333333334
2021-11-24,BPSWSH_OIS,0.4286,0.6666666666666666
2021-11-24,BPSWSI_OIS,0.478,0.75
2021-11-24,BPSWSJ_OIS,0.5322,0.8333333333333334
2021-11-24,BPSWSK_OIS,0.5729,0.9166666666666666
2021-11-24,BPSWS1_OIS,0.6178,1
2021-11-24,BPSWS1F_OIS,0.8078,1.5
2021-11-24,BPSWS2_OIS,0.9293,2
2021-11-24,BPSWS3_OIS,1.033,3
2021-11-24,BPSWS4_OIS,1.048,4
2021-11-24,BPSWS5_OIS,1.0419,5
2021-11-24,BPSWS6_OIS,1.0278,6
2021-11-24,BPSWS7_OIS,1.0115,7
2021-11-24,BPSWS8_OIS,0.998,8
2021-11-24,BPSWS9_OIS,0.9857,9
2021-11-24,BPSWS10_OIS,0.976,10
2021-11-24,BPSWS12_OIS,0.958,12
2021-11-24,BPSWS15_OIS,0.929,15
2021-11-24,BPSWS20_OIS,0.884,20
2021-11-24,BPSWS25_OIS,0.8445,25
2021-11-24,BPSWS30_OIS,0.804,30
2021-11-24,BPSWS40_OIS,0.70575,40
2021-11-24,BPSWS50_OIS,0.619,50
2021-11-25,BPSWS1Z_OIS,0.0462,0.019178082191780823
2021-11-25,BPSWS2Z_OIS,0.0462,0.038356164383561646
2021-11-25,BPSWSA_OIS,0.09345,0.08333333333333333
2021-11-25,BPSWSB_OIS,0.1248,0.16666666666666666
2021-11-25,BPSWSC_OIS,0.185,0.25
2021-11-25,BPSWSD_OIS,0.23025,0.3333333333333333
2021-11-25,BPSWSE_OIS,0.27505,0.4166666666666667
2021-11-25,BPSWSF_OIS,0.3294,0.5
2021-11-25,BPSWSG_OIS,0.3865,0.5833333333333334
2021-11-25,BPSWSH_OIS,0.4302,0.6666666666666666
2021-11-25,BPSWSI_OIS,0.4816,0.75
2021-11-25,BPSWSJ_OIS,0.532,0.8333333333333334
2021-11-25,BPSWSK_OIS,0.5729,0.9166666666666666
2021-11-25,BPSWS1_OIS,0.617,1
2021-11-25,BPSWS1F_OIS,0.804,1.5
2021-11-25,BPSWS2_OIS,0.9226,2
2021-11-25,BPSWS3_OIS,1.023,3
2021-11-25,BPSWS4_OIS,1.037,4
2021-11-25,BPSWS5_OIS,1.031,5
2021-11-25,BPSWS6_OIS,1.013,6
2021-11-25,BPSWS7_OIS,0.992,7
2021-11-25,BPSWS8_OIS,0.977,8
2021-11-25,BPSWS9_OIS,0.964,9
2021-11-25,BPSWS10_OIS,0.954,10
2021-11-25,BPSWS12_OIS,0.934,12
2021-11-25,BPSWS15_OIS,0.905,15
2021-11-25,BPSWS20_OIS,0.858,20
2021-11-25,BPSWS25_OIS,0.817,25
2021-11-25,BPSWS30_OIS,0.779,30
2021-11-25,BPSWS40_OIS,0.679,40
2021-11-25,BPSWS50_OIS,0.5907,50
2021-11-26,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-11-26,BPSWS2Z_OIS,0.0495,0.038356164383561646
2021-11-26,BPSWSA_OIS,0.08375,0.08333333333333333
2021-11-26,BPSWSB_OIS,0.108,0.16666666666666666
2021-11-26,BPSWSC_OIS,0.162,0.25
2021-11-26,BPSWSD_OIS,0.206,0.3333333333333333
2021-11-26,BPSWSE_OIS,0.2381,0.4166666666666667
2021-11-26,BPSWSF_OIS,0.2841,0.5
2021-11-26,BPSWSG_OIS,0.331,0.5833333333333334
2021-11-26,BPSWSH_OIS,0.3701,0.6666666666666666
2021-11-26,BPSWSI_OIS,0.4176,0.75
2021-11-26,BPSWSJ_OIS,0.4637,0.8333333333333334
2021-11-26,BPSWSK_OIS,0.5026,0.9166666666666666
2021-11-26,BPSWS1_OIS,0.547,1
2021-11-26,BPSWS1F_OIS,0.722,1.5
2021-11-26,BPSWS2_OIS,0.83,2
2021-11-26,BPSWS3_OIS,0.931,3
2021-11-26,BPSWS4_OIS,0.94,4
2021-11-26,BPSWS5_OIS,0.928,5
2021-11-26,BPSWS6_OIS,0.904,6
2021-11-26,BPSWS7_OIS,0.88,7
2021-11-26,BPSWS8_OIS,0.862,8
2021-11-26,BPSWS9_OIS,0.8443,9
2021-11-26,BPSWS10_OIS,0.833,10
2021-11-26,BPSWS12_OIS,0.8142,12
2021-11-26,BPSWS15_OIS,0.787,15
2021-11-26,BPSWS20_OIS,0.743,20
2021-11-26,BPSWS25_OIS,0.705,25
2021-11-26,BPSWS30_OIS,0.67,30
2021-11-26,BPSWS40_OIS,0.5747,40
2021-11-26,BPSWS50_OIS,0.4864,50
2021-11-29,BPSWS1Z_OIS,0.0482,0.019178082191780823
2021-11-29,BPSWS2Z_OIS,0.0483,0.038356164383561646
2021-11-29,BPSWSA_OIS,0.08525,0.08333333333333333
2021-11-29,BPSWSB_OIS,0.111,0.16666666666666666
2021-11-29,BPSWSC_OIS,0.17,0.25
2021-11-29,BPSWSD_OIS,0.211,0.3333333333333333
2021-11-29,BPSWSE_OIS,0.2464,0.4166666666666667
2021-11-29,BPSWSF_OIS,0.297,0.5
2021-11-29,BPSWSG_OIS,0.3434,0.5833333333333334
2021-11-29,BPSWSH_OIS,0.384,0.6666666666666666
2021-11-29,BPSWSI_OIS,0.4348,0.75
2021-11-29,BPSWSJ_OIS,0.4786,0.8333333333333334
2021-11-29,BPSWSK_OIS,0.519,0.9166666666666666
2021-11-29,BPSWS1_OIS,0.561,1
2021-11-29,BPSWS1F_OIS,0.7378,1.5
2021-11-29,BPSWS2_OIS,0.852,2
2021-11-29,BPSWS3_OIS,0.95,3
2021-11-29,BPSWS4_OIS,0.963,4
2021-11-29,BPSWS5_OIS,0.952,5
2021-11-29,BPSWS6_OIS,0.931,6
2021-11-29,BPSWS7_OIS,0.91,7
2021-11-29,BPSWS8_OIS,0.892,8
2021-11-29,BPSWS9_OIS,0.878,9
2021-11-29,BPSWS10_OIS,0.868,10
2021-11-29,BPSWS12_OIS,0.845,12
2021-11-29,BPSWS15_OIS,0.814,15
2021-11-29,BPSWS20_OIS,0.768,20
2021-11-29,BPSWS25_OIS,0.728,25
2021-11-29,BPSWS30_OIS,0.691,30
2021-11-29,BPSWS40_OIS,0.5944,40
2021-11-29,BPSWS50_OIS,0.5049,50
2021-11-30,BPSWS1Z_OIS,0.0494,0.019178082191780823
2021-11-30,BPSWS2Z_OIS,0.0494,0.038356164383561646
2021-11-30,BPSWSA_OIS,0.08865,0.08333333333333333
2021-11-30,BPSWSB_OIS,0.1112,0.16666666666666666
2021-11-30,BPSWSC_OIS,0.1685,0.25
2021-11-30,BPSWSD_OIS,0.211,0.3333333333333333
2021-11-30,BPSWSE_OIS,0.245,0.4166666666666667
2021-11-30,BPSWSF_OIS,0.3022,0.5
2021-11-30,BPSWSG_OIS,0.3473,0.5833333333333334
2021-11-30,BPSWSH_OIS,0.3888,0.6666666666666666
2021-11-30,BPSWSI_OIS,0.442,0.75
2021-11-30,BPSWSJ_OIS,0.49,0.8333333333333334
2021-11-30,BPSWSK_OIS,0.5317,0.9166666666666666
2021-11-30,BPSWS1_OIS,0.578,1
2021-11-30,BPSWS1F_OIS,0.7568,1.5
2021-11-30,BPSWS2_OIS,0.872,2
2021-11-30,BPSWS3_OIS,0.976,3
2021-11-30,BPSWS4_OIS,0.965,4
2021-11-30,BPSWS5_OIS,0.937,5
2021-11-30,BPSWS6_OIS,0.906,6
2021-11-30,BPSWS7_OIS,0.873,7
2021-11-30,BPSWS8_OIS,0.848,8
2021-11-30,BPSWS9_OIS,0.826,9
2021-11-30,BPSWS10_OIS,0.808,10
2021-11-30,BPSWS12_OIS,0.779,12
2021-11-30,BPSWS15_OIS,0.742,15
2021-11-30,BPSWS20_OIS,0.688,20
2021-11-30,BPSWS25_OIS,0.644,25
2021-11-30,BPSWS30_OIS,0.603,30
2021-11-30,BPSWS40_OIS,0.4996,40
2021-11-30,BPSWS50_OIS,0.4035,50
2021-12-01,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-12-01,BPSWS2Z_OIS,0.0465,0.038356164383561646
2021-12-01,BPSWSA_OIS,0.10155,0.08333333333333333
2021-12-01,BPSWSB_OIS,0.1193,0.16666666666666666
2021-12-01,BPSWSC_OIS,0.186,0.25
2021-12-01,BPSWSD_OIS,0.2292,0.3333333333333333
2021-12-01,BPSWSE_OIS,0.2666,0.4166666666666667
2021-12-01,BPSWSF_OIS,0.3225,0.5
2021-12-01,BPSWSG_OIS,0.372,0.5833333333333334
2021-12-01,BPSWSH_OIS,0.4156,0.6666666666666666
2021-12-01,BPSWSI_OIS,0.46475,0.75
2021-12-01,BPSWSJ_OIS,0.51005,0.8333333333333334
2021-12-01,BPSWSK_OIS,0.547,0.9166666666666666
2021-12-01,BPSWS1_OIS,0.5865,1
2021-12-01,BPSWS1F_OIS,0.756,1.5
2021-12-01,BPSWS2_OIS,0.8633,2
2021-12-01,BPSWS3_OIS,0.946,3
2021-12-01,BPSWS4_OIS,0.944,4
2021-12-01,BPSWS5_OIS,0.919,5
2021-12-01,BPSWS6_OIS,0.89,6
2021-12-01,BPSWS7_OIS,0.859,7
2021-12-01,BPSWS8_OIS,0.835,8
2021-12-01,BPSWS9_OIS,0.815,9
2021-12-01,BPSWS10_OIS,0.8,10
2021-12-01,BPSWS12_OIS,0.775,12
2021-12-01,BPSWS15_OIS,0.741,15
2021-12-01,BPSWS20_OIS,0.694,20
2021-12-01,BPSWS25_OIS,0.652,25
2021-12-01,BPSWS30_OIS,0.614,30
2021-12-01,BPSWS40_OIS,0.5179,40
2021-12-01,BPSWS50_OIS,0.4265,50
2021-12-02,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-12-02,BPSWS2Z_OIS,0.0459,0.038356164383561646
2021-12-02,BPSWSA_OIS,0.0953,0.08333333333333333
2021-12-02,BPSWSB_OIS,0.1117,0.16666666666666666
2021-12-02,BPSWSC_OIS,0.174,0.25
2021-12-02,BPSWSD_OIS,0.22715,0.3333333333333333
2021-12-02,BPSWSE_OIS,0.2615,0.4166666666666667
2021-12-02,BPSWSF_OIS,0.3261,0.5
2021-12-02,BPSWSG_OIS,0.3728,0.5833333333333334
2021-12-02,BPSWSH_OIS,0.4136,0.6666666666666666
2021-12-02,BPSWSI_OIS,0.466,0.75
2021-12-02,BPSWSJ_OIS,0.5122,0.8333333333333334
2021-12-02,BPSWSK_OIS,0.5508,0.9166666666666666
2021-12-02,BPSWS1_OIS,0.59105,1
2021-12-02,BPSWS1F_OIS,0.764,1.5
2021-12-02,BPSWS2_OIS,0.8598,2
2021-12-02,BPSWS3_OIS,0.942,3
2021-12-02,BPSWS4_OIS,0.944,4
2021-12-02,BPSWS5_OIS,0.922,5
2021-12-02,BPSWS6_OIS,0.895,6
2021-12-02,BPSWS7_OIS,0.866,7
2021-12-02,BPSWS8_OIS,0.844,8
2021-12-02,BPSWS9_OIS,0.826,9
2021-12-02,BPSWS10_OIS,0.813,10
2021-12-02,BPSWS12_OIS,0.791,12
2021-12-02,BPSWS15_OIS,0.76,15
2021-12-02,BPSWS20_OIS,0.716,20
2021-12-02,BPSWS25_OIS,0.675,25
2021-12-02,BPSWS30_OIS,0.638,30
2021-12-02,BPSWS40_OIS,0.5424,40
2021-12-02,BPSWS50_OIS,0.4542,50
2021-12-03,BPSWS1Z_OIS,0.0475,0.019178082191780823
2021-12-03,BPSWS2Z_OIS,0.0514,0.038356164383561646
2021-12-03,BPSWSA_OIS,0.08,0.08333333333333333
2021-12-03,BPSWSB_OIS,0.0945,0.16666666666666666
2021-12-03,BPSWSC_OIS,0.1505,0.25
2021-12-03,BPSWSD_OIS,0.19935,0.3333333333333333
2021-12-03,BPSWSE_OIS,0.23015,0.4166666666666667
2021-12-03,BPSWSF_OIS,0.293,0.5
2021-12-03,BPSWSG_OIS,0.335,0.5833333333333334
2021-12-03,BPSWSH_OIS,0.37365,0.6666666666666666
2021-12-03,BPSWSI_OIS,0.4255,0.75
2021-12-03,BPSWSJ_OIS,0.4635,0.8333333333333334
2021-12-03,BPSWSK_OIS,0.5005,0.9166666666666666
2021-12-03,BPSWS1_OIS,0.544,1
2021-12-03,BPSWS1F_OIS,0.706,1.5
2021-12-03,BPSWS2_OIS,0.799,2
2021-12-03,BPSWS3_OIS,0.883,3
2021-12-03,BPSWS4_OIS,0.883,4
2021-12-03,BPSWS5_OIS,0.857,5
2021-12-03,BPSWS6_OIS,0.825,6
2021-12-03,BPSWS7_OIS,0.795,7
2021-12-03,BPSWS8_OIS,0.771,8
2021-12-03,BPSWS9_OIS,0.752,9
2021-12-03,BPSWS10_OIS,0.739,10
2021-12-03,BPSWS12_OIS,0.717,12
2021-12-03,BPSWS15_OIS,0.686,15
2021-12-03,BPSWS20_OIS,0.641,20
2021-12-03,BPSWS25_OIS,0.6,25
2021-12-03,BPSWS30_OIS,0.563,30
2021-12-03,BPSWS40_OIS,0.47035,40
2021-12-03,BPSWS50_OIS,0.37845,50
2021-12-06,BPSWS1Z_OIS,0.0485,0.019178082191780823
2021-12-06,BPSWS2Z_OIS,0.0655,0.038356164383561646
2021-12-06,BPSWSA_OIS,0.0913,0.08333333333333333
2021-12-06,BPSWSB_OIS,0.115,0.16666666666666666
2021-12-06,BPSWSC_OIS,0.1685,0.25
2021-12-06,BPSWSD_OIS,0.2124,0.3333333333333333
2021-12-06,BPSWSE_OIS,0.2472,0.4166666666666667
2021-12-06,BPSWSF_OIS,0.304,0.5
2021-12-06,BPSWSG_OIS,0.351,0.5833333333333334
2021-12-06,BPSWSH_OIS,0.3931,0.6666666666666666
2021-12-06,BPSWSI_OIS,0.436,0.75
2021-12-06,BPSWSJ_OIS,0.476,0.8333333333333334
2021-12-06,BPSWSK_OIS,0.5112,0.9166666666666666
2021-12-06,BPSWS1_OIS,0.5504,1
2021-12-06,BPSWS1F_OIS,0.702,1.5
2021-12-06,BPSWS2_OIS,0.7971,2
2021-12-06,BPSWS3_OIS,0.866,3
2021-12-06,BPSWS4_OIS,0.871,4
2021-12-06,BPSWS5_OIS,0.849,5
2021-12-06,BPSWS6_OIS,0.82,6
2021-12-06,BPSWS7_OIS,0.79,7
2021-12-06,BPSWS8_OIS,0.767,8
2021-12-06,BPSWS9_OIS,0.749,9
2021-12-06,BPSWS10_OIS,0.737,10
2021-12-06,BPSWS12_OIS,0.715,12
2021-12-06,BPSWS15_OIS,0.683,15
2021-12-06,BPSWS20_OIS,0.638,20
2021-12-06,BPSWS25_OIS,0.596,25
2021-12-06,BPSWS30_OIS,0.559,30
2021-12-06,BPSWS40_OIS,0.46,40
